,index_x,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,index_y,Classification
1115,1124,176.9.40.135-192.168.43.129-444-58780-6,192.168.43.129,58780,176.9.40.135,444,6,19/08/2020 10:47:22 AM,1115,BENIGN
1116,1125,192.168.43.129-104.36.194.203-58779-443-6,192.168.43.129,58779,104.36.194.203,443,6,19/08/2020 10:47:19 AM,1116,BENIGN
1117,1126,192.168.43.129-204.79.197.200-58774-443-6,204.79.197.200,443,192.168.43.129,58774,6,19/08/2020 10:47:22 AM,1117,BENIGN
1118,1127,192.168.43.129-104.36.194.203-58779-443-6,104.36.194.203,443,192.168.43.129,58779,6,19/08/2020 10:47:22 AM,1118,BENIGN
1119,1128,176.9.40.135-192.168.43.129-444-58782-6,192.168.43.129,58782,176.9.40.135,444,6,19/08/2020 10:47:20 AM,1119,BENIGN
1120,1129,176.9.40.135-192.168.43.129-444-58782-6,192.168.43.129,58782,176.9.40.135,444,6,19/08/2020 10:47:23 AM,1120,BENIGN
1121,1130,192.168.43.129-45.60.40.53-58781-443-6,192.168.43.129,58781,45.60.40.53,443,6,19/08/2020 10:47:20 AM,1121,BENIGN
1122,1131,192.168.43.129-45.60.40.53-58781-443-6,45.60.40.53,443,192.168.43.129,58781,6,19/08/2020 10:47:23 AM,1122,BENIGN
1123,1132,176.9.40.135-192.168.43.129-444-58785-6,192.168.43.129,58785,176.9.40.135,444,6,19/08/2020 10:47:22 AM,1123,BENIGN
1124,1133,192.168.43.129-207.246.147.194-58784-443-6,192.168.43.129,58784,207.246.147.194,443,6,19/08/2020 10:47:22 AM,1124,BENIGN
1125,1134,176.9.40.135-192.168.43.129-444-58760-6,192.168.43.129,58760,176.9.40.135,444,6,19/08/2020 10:47:10 AM,1125,BENIGN
1126,1135,192.168.43.129-104.47.48.33-58759-25-6,192.168.43.129,58759,104.47.48.33,25,6,19/08/2020 10:47:09 AM,1126,BENIGN
1127,1136,176.9.40.135-192.168.43.129-444-58791-6,192.168.43.129,58791,176.9.40.135,444,6,19/08/2020 10:47:25 AM,1127,BENIGN
1128,1137,192.168.43.129-107.6.177.186-58790-80-6,192.168.43.129,58790,107.6.177.186,80,6,19/08/2020 10:47:25 AM,1128,BENIGN
1129,1138,192.168.43.129-107.6.177.186-58790-80-6,107.6.177.186,80,192.168.43.129,58790,6,19/08/2020 10:47:26 AM,1129,BENIGN
1130,1139,176.9.40.135-192.168.43.129-444-58787-6,192.168.43.129,58787,176.9.40.135,444,6,19/08/2020 10:47:24 AM,1130,BENIGN
1131,1140,192.168.43.129-104.18.7.10-58786-443-6,192.168.43.129,58786,104.18.7.10,443,6,19/08/2020 10:47:24 AM,1131,BENIGN
1132,1141,172.217.22.100-192.168.43.129-443-58777-6,192.168.43.129,58777,172.217.22.100,443,6,19/08/2020 10:47:19 AM,1132,BENIGN
1133,1142,176.9.40.135-192.168.43.129-444-58778-6,192.168.43.129,58778,176.9.40.135,444,6,19/08/2020 10:47:19 AM,1133,BENIGN
1134,1143,172.217.22.100-192.168.43.129-443-58777-6,192.168.43.129,58777,172.217.22.100,443,6,19/08/2020 10:47:27 AM,1134,BENIGN
1135,1145,191.232.245.3-192.168.43.129-443-58793-6,192.168.43.129,58793,191.232.245.3,443,6,19/08/2020 10:47:26 AM,1135,BENIGN
1136,1146,191.232.245.3-192.168.43.129-443-58793-6,192.168.43.129,58793,191.232.245.3,443,6,19/08/2020 10:47:27 AM,1136,BENIGN
1137,1147,191.232.245.3-192.168.43.129-443-58794-6,192.168.43.129,58794,191.232.245.3,443,6,19/08/2020 10:47:26 AM,1137,BENIGN
1138,1148,191.232.245.3-192.168.43.129-443-58794-6,192.168.43.129,58794,191.232.245.3,443,6,19/08/2020 10:47:27 AM,1138,BENIGN
1139,1149,191.232.245.3-192.168.43.129-443-58803-6,192.168.43.129,58803,191.232.245.3,443,6,19/08/2020 10:47:27 AM,1139,BENIGN
1140,1150,191.232.245.3-192.168.43.129-443-58803-6,192.168.43.129,58803,191.232.245.3,443,6,19/08/2020 10:47:28 AM,1140,BENIGN
1141,1151,192.168.43.129-87.240.129.181-58800-443-6,192.168.43.129,58800,87.240.129.181,443,6,19/08/2020 10:47:27 AM,1141,BENIGN
1142,1152,176.9.40.135-192.168.43.129-444-58802-6,192.168.43.129,58802,176.9.40.135,444,6,19/08/2020 10:47:27 AM,1142,BENIGN
1143,1153,192.168.43.129-87.240.129.181-58800-443-6,192.168.43.129,58800,87.240.129.181,443,6,19/08/2020 10:47:29 AM,1143,BENIGN
1144,1154,176.9.40.135-192.168.43.129-444-58802-6,176.9.40.135,444,192.168.43.129,58802,6,19/08/2020 10:47:29 AM,1144,BENIGN
1145,1155,191.232.245.3-192.168.43.129-443-58809-6,192.168.43.129,58809,191.232.245.3,443,6,19/08/2020 10:47:28 AM,1145,BENIGN
1146,1156,191.232.245.3-192.168.43.129-443-58809-6,192.168.43.129,58809,191.232.245.3,443,6,19/08/2020 10:47:30 AM,1146,BENIGN
1147,1157,176.9.40.135-192.168.43.129-444-58807-6,192.168.43.129,58807,176.9.40.135,444,6,19/08/2020 10:47:28 AM,1147,BENIGN
1148,1158,176.9.40.135-192.168.43.129-444-58807-6,192.168.43.129,58807,176.9.40.135,444,6,19/08/2020 10:47:30 AM,1148,BENIGN
1149,1159,192.168.43.129-104.16.217.98-58806-443-6,192.168.43.129,58806,104.16.217.98,443,6,19/08/2020 10:47:28 AM,1149,BENIGN
1150,1160,192.168.43.129-104.16.217.98-58806-443-6,192.168.43.129,58806,104.16.217.98,443,6,19/08/2020 10:47:31 AM,1150,BENIGN
1151,1161,176.9.40.135-192.168.43.129-444-58796-6,192.168.43.129,58796,176.9.40.135,444,6,19/08/2020 10:47:26 AM,1151,BENIGN
1152,1162,176.9.40.135-192.168.43.129-444-58796-6,192.168.43.129,58796,176.9.40.135,444,6,19/08/2020 10:47:31 AM,1152,BENIGN
1153,1163,157.240.18.174-192.168.43.129-443-58795-6,192.168.43.129,58795,157.240.18.174,443,6,19/08/2020 10:47:26 AM,1153,BENIGN
1154,1164,157.240.18.174-192.168.43.129-443-58795-6,157.240.18.174,443,192.168.43.129,58795,6,19/08/2020 10:47:31 AM,1154,BENIGN
1155,1165,192.168.43.129-192.168.43.1-61536-53-17,192.168.43.129,61536,192.168.43.1,53,17,19/08/2020 10:44:02 AM,1155,BENIGN
1156,1166,176.9.40.135-192.168.43.129-444-55568-6,176.9.40.135,444,192.168.43.129,55568,6,19/08/2020 10:45:32 AM,1156,BENIGN
1157,1167,192.168.43.129-116.203.251.58-58822-443-6,192.168.43.129,58822,116.203.251.58,443,6,19/08/2020 10:47:33 AM,1157,BENIGN
1158,1168,176.9.40.135-192.168.43.129-444-58823-6,192.168.43.129,58823,176.9.40.135,444,6,19/08/2020 10:47:33 AM,1158,BENIGN
1159,1169,192.168.43.129-116.203.251.58-58822-443-6,192.168.43.129,58822,116.203.251.58,443,6,19/08/2020 10:47:35 AM,1159,BENIGN
1160,1170,176.9.40.135-192.168.43.129-444-58823-6,176.9.40.135,444,192.168.43.129,58823,6,19/08/2020 10:47:35 AM,1160,BENIGN
1161,1171,192.168.43.129-104.75.82.23-58824-443-6,192.168.43.129,58824,104.75.82.23,443,6,19/08/2020 10:47:34 AM,1161,BENIGN
1162,1172,176.9.40.135-192.168.43.129-444-58825-6,192.168.43.129,58825,176.9.40.135,444,6,19/08/2020 10:47:34 AM,1162,BENIGN
1163,1173,192.168.43.129-104.75.82.23-58824-443-6,192.168.43.129,58824,104.75.82.23,443,6,19/08/2020 10:47:36 AM,1163,BENIGN
1164,1174,176.9.40.135-192.168.43.129-444-58825-6,176.9.40.135,444,192.168.43.129,58825,6,19/08/2020 10:47:36 AM,1164,DoS Hulk
1165,1175,192.168.43.129-87.240.129.181-58828-443-6,192.168.43.129,58828,87.240.129.181,443,6,19/08/2020 10:47:37 AM,1165,BENIGN
1166,1176,176.9.40.135-192.168.43.129-444-58829-6,192.168.43.129,58829,176.9.40.135,444,6,19/08/2020 10:47:37 AM,1166,BENIGN
1167,1177,192.168.43.129-87.240.129.181-58828-443-6,192.168.43.129,58828,87.240.129.181,443,6,19/08/2020 10:47:39 AM,1167,BENIGN
1168,1178,176.9.40.135-192.168.43.129-444-58829-6,176.9.40.135,444,192.168.43.129,58829,6,19/08/2020 10:47:39 AM,1168,BENIGN
1169,1179,176.9.40.135-192.168.43.129-444-58831-6,192.168.43.129,58831,176.9.40.135,444,6,19/08/2020 10:47:38 AM,1169,BENIGN
1170,1180,192.168.43.129-34.107.165.220-58830-443-6,192.168.43.129,58830,34.107.165.220,443,6,19/08/2020 10:47:38 AM,1170,BENIGN
1171,1181,176.9.40.135-192.168.43.129-444-58833-6,192.168.43.129,58833,176.9.40.135,444,6,19/08/2020 10:47:40 AM,1171,BENIGN
1172,1182,192.168.43.129-65.60.62.74-58832-80-6,192.168.43.129,58832,65.60.62.74,80,6,19/08/2020 10:47:40 AM,1172,BENIGN
1173,1183,192.168.43.129-65.60.62.74-58832-80-6,65.60.62.74,80,192.168.43.129,58832,6,19/08/2020 10:47:41 AM,1173,BENIGN
1174,1184,176.9.40.135-192.168.43.129-444-58835-6,192.168.43.129,58835,176.9.40.135,444,6,19/08/2020 10:47:41 AM,1174,BENIGN
1175,1185,176.9.40.135-192.168.43.129-444-58835-6,192.168.43.129,58835,176.9.40.135,444,6,19/08/2020 10:47:42 AM,1175,BENIGN
1176,1186,192.168.43.129-107.6.177.186-58834-80-6,192.168.43.129,58834,107.6.177.186,80,6,19/08/2020 10:47:41 AM,1176,BENIGN
1177,1187,192.168.43.129-107.6.177.186-58834-80-6,107.6.177.186,80,192.168.43.129,58834,6,19/08/2020 10:47:42 AM,1177,BENIGN
1178,1188,176.9.40.135-192.168.43.129-444-58839-6,192.168.43.129,58839,176.9.40.135,444,6,19/08/2020 10:47:41 AM,1178,BENIGN
1179,1189,176.9.40.135-192.168.43.129-444-58839-6,192.168.43.129,58839,176.9.40.135,444,6,19/08/2020 10:47:43 AM,1179,BENIGN
1180,1190,192.168.43.129-87.240.137.208-58838-443-6,192.168.43.129,58838,87.240.137.208,443,6,19/08/2020 10:47:41 AM,1180,BENIGN
1181,1191,176.9.40.135-192.168.43.129-444-58756-6,192.168.43.129,58756,176.9.40.135,444,6,19/08/2020 10:47:07 AM,1181,BENIGN
1182,1192,176.9.40.135-192.168.43.129-444-58756-6,192.168.43.129,58756,176.9.40.135,444,6,19/08/2020 10:47:43 AM,1182,BENIGN
1183,1193,192.168.43.129-104.18.10.161-58755-443-6,192.168.43.129,58755,104.18.10.161,443,6,19/08/2020 10:47:07 AM,1183,BENIGN
1184,1194,176.9.40.135-192.168.43.129-444-58841-6,192.168.43.129,58841,176.9.40.135,444,6,19/08/2020 10:47:46 AM,1184,BENIGN
1185,1195,176.9.40.135-192.168.43.129-444-58841-6,192.168.43.129,58841,176.9.40.135,444,6,19/08/2020 10:47:48 AM,1185,BENIGN
1186,1196,192.168.43.129-87.240.137.208-58840-443-6,192.168.43.129,58840,87.240.137.208,443,6,19/08/2020 10:47:46 AM,1186,BENIGN
1187,1197,176.9.40.135-192.168.43.129-444-58845-6,192.168.43.129,58845,176.9.40.135,444,6,19/08/2020 10:47:48 AM,1187,BENIGN
1188,1198,176.9.40.135-192.168.43.129-444-58845-6,192.168.43.129,58845,176.9.40.135,444,6,19/08/2020 10:47:49 AM,1188,BENIGN
1189,1199,192.168.43.129-54.225.195.221-58844-443-6,192.168.43.129,58844,54.225.195.221,443,6,19/08/2020 10:47:47 AM,1189,BENIGN
1190,1200,192.168.43.129-54.225.195.221-58844-443-6,54.225.195.221,443,192.168.43.129,58844,6,19/08/2020 10:47:50 AM,1190,BENIGN
1191,1201,176.9.40.135-192.168.43.129-444-58847-6,192.168.43.129,58847,176.9.40.135,444,6,19/08/2020 10:47:48 AM,1191,BENIGN
1192,1202,192.168.43.129-104.18.18.124-58846-443-6,192.168.43.129,58846,104.18.18.124,443,6,19/08/2020 10:47:48 AM,1192,BENIGN
1193,1203,176.9.40.135-192.168.43.129-444-58849-6,192.168.43.129,58849,176.9.40.135,444,6,19/08/2020 10:47:52 AM,1193,BENIGN
1194,1204,176.9.40.135-192.168.43.129-444-58849-6,192.168.43.129,58849,176.9.40.135,444,6,19/08/2020 10:47:54 AM,1194,BENIGN
1195,1205,192.168.43.129-34.107.165.220-58848-443-6,192.168.43.129,58848,34.107.165.220,443,6,19/08/2020 10:47:52 AM,1195,BENIGN
1196,1206,176.9.40.135-192.168.43.129-444-58837-6,192.168.43.129,58837,176.9.40.135,444,6,19/08/2020 10:47:41 AM,1196,DoS Slowhttptest
1197,1207,176.9.40.135-192.168.43.129-444-58837-6,192.168.43.129,58837,176.9.40.135,444,6,19/08/2020 10:47:54 AM,1197,BENIGN
1198,1208,192.168.43.129-37.10.0.220-58836-443-6,192.168.43.129,58836,37.10.0.220,443,6,19/08/2020 10:47:41 AM,1198,BENIGN
1199,1209,192.168.43.129-37.10.0.220-58836-443-6,37.10.0.220,443,192.168.43.129,58836,6,19/08/2020 10:47:54 AM,1199,BENIGN
1200,1210,176.9.40.135-192.168.43.129-444-57941-6,176.9.40.135,444,192.168.43.129,57941,6,19/08/2020 10:45:52 AM,1200,BENIGN
1201,1211,192.168.43.129-31.13.92.36-57939-443-6,192.168.43.129,57939,31.13.92.36,443,6,19/08/2020 10:45:52 AM,1201,BENIGN
1202,1212,176.9.40.135-192.168.43.129-444-58853-6,192.168.43.129,58853,176.9.40.135,444,6,19/08/2020 10:47:54 AM,1202,BENIGN
1203,1213,192.168.43.129-52.54.108.80-58852-443-6,192.168.43.129,58852,52.54.108.80,443,6,19/08/2020 10:47:54 AM,1203,DoS slowloris
1204,1214,176.9.40.135-192.168.43.129-444-58859-6,192.168.43.129,58859,176.9.40.135,444,6,19/08/2020 10:47:56 AM,1204,BENIGN
1205,1215,192.168.43.129-65.60.62.74-58858-80-6,192.168.43.129,58858,65.60.62.74,80,6,19/08/2020 10:47:56 AM,1205,BENIGN
1206,1216,192.168.43.129-65.60.62.74-58858-80-6,65.60.62.74,80,192.168.43.129,58858,6,19/08/2020 10:47:57 AM,1206,BENIGN
1207,1217,176.9.40.135-192.168.43.129-444-58843-6,192.168.43.129,58843,176.9.40.135,444,6,19/08/2020 10:47:47 AM,1207,BENIGN
1208,1218,176.9.40.135-192.168.43.129-444-58843-6,192.168.43.129,58843,176.9.40.135,444,6,19/08/2020 10:47:57 AM,1208,BENIGN
1209,1219,192.168.43.129-93.115.29.120-58842-80-6,192.168.43.129,58842,93.115.29.120,80,6,19/08/2020 10:47:47 AM,1209,BENIGN
1210,1220,176.9.40.135-192.168.43.129-444-58851-6,192.168.43.129,58851,176.9.40.135,444,6,19/08/2020 10:47:54 AM,1210,BENIGN
1211,1221,176.9.40.135-192.168.43.129-444-58851-6,192.168.43.129,58851,176.9.40.135,444,6,19/08/2020 10:47:58 AM,1211,BENIGN
1212,1222,192.168.43.129-5.57.16.14-58850-443-6,192.168.43.129,58850,5.57.16.14,443,6,19/08/2020 10:47:54 AM,1212,BENIGN
1213,1223,192.168.43.129-5.57.16.14-58850-443-6,5.57.16.14,443,192.168.43.129,58850,6,19/08/2020 10:47:58 AM,1213,BENIGN
1214,1224,176.9.40.135-192.168.43.129-444-58863-6,192.168.43.129,58863,176.9.40.135,444,6,19/08/2020 10:47:56 AM,1214,BENIGN
1215,1225,192.168.43.129-23.62.125.212-58862-443-6,192.168.43.129,58862,23.62.125.212,443,6,19/08/2020 10:47:56 AM,1215,BENIGN
1216,1226,192.168.43.129-23.62.125.212-58862-443-6,23.62.125.212,443,192.168.43.129,58862,6,19/08/2020 10:47:59 AM,1216,BENIGN
1217,1227,192.168.43.129-104.17.78.107-58603-443-6,192.168.43.129,58603,104.17.78.107,443,6,19/08/2020 10:45:55 AM,1217,BENIGN
1218,1228,192.168.43.129-104.17.78.107-58603-443-6,192.168.43.129,58603,104.17.78.107,443,6,19/08/2020 10:47:59 AM,1218,BENIGN
1219,1229,176.9.40.135-192.168.43.129-444-58855-6,192.168.43.129,58855,176.9.40.135,444,6,19/08/2020 10:47:55 AM,1219,BENIGN
1220,1230,176.9.40.135-192.168.43.129-444-58855-6,192.168.43.129,58855,176.9.40.135,444,6,19/08/2020 10:48:04 AM,1220,BENIGN
1221,1231,192.168.43.129-83.147.224.11-58854-443-6,192.168.43.129,58854,83.147.224.11,443,6,19/08/2020 10:47:55 AM,1221,BENIGN
1222,1232,176.9.40.135-192.168.43.129-444-58878-6,192.168.43.129,58878,176.9.40.135,444,6,19/08/2020 10:48:02 AM,1222,BENIGN
1223,1233,176.9.40.135-192.168.43.129-444-58878-6,192.168.43.129,58878,176.9.40.135,444,6,19/08/2020 10:48:04 AM,1223,BENIGN
1224,1234,192.168.43.129-31.13.92.36-58877-443-6,192.168.43.129,58877,31.13.92.36,443,6,19/08/2020 10:48:02 AM,1224,BENIGN
1225,1235,192.168.43.129-31.13.92.36-58877-443-6,31.13.92.36,443,192.168.43.129,58877,6,19/08/2020 10:48:04 AM,1225,BENIGN
1226,1236,192.168.43.129-18.202.163.246-58884-443-6,192.168.43.129,58884,18.202.163.246,443,6,19/08/2020 10:48:05 AM,1226,BENIGN
1227,1237,192.168.43.129-18.202.163.246-58884-443-6,192.168.43.129,58884,18.202.163.246,443,6,19/08/2020 10:48:08 AM,1227,BENIGN
1228,1238,192.168.43.129-80.235.77.11-58885-80-6,192.168.43.129,58885,80.235.77.11,80,6,19/08/2020 10:48:07 AM,1228,BENIGN
1229,1239,176.9.40.135-192.168.43.129-444-58886-6,192.168.43.129,58886,176.9.40.135,444,6,19/08/2020 10:48:07 AM,1229,BENIGN
1230,1240,192.168.43.129-80.235.77.11-58885-80-6,192.168.43.129,58885,80.235.77.11,80,6,19/08/2020 10:48:08 AM,1230,BENIGN
1231,1242,192.168.43.129-93.115.29.120-58842-80-6,93.115.29.120,80,192.168.43.129,58842,6,19/08/2020 10:47:57 AM,1231,BENIGN
1232,1243,192.168.43.129-204.79.197.203-58870-443-6,192.168.43.129,58870,204.79.197.203,443,6,19/08/2020 10:47:59 AM,1232,BENIGN
1233,1244,192.168.43.129-204.79.197.200-58868-443-6,192.168.43.129,58868,204.79.197.200,443,6,19/08/2020 10:47:59 AM,1233,BENIGN
1234,1245,192.155.88.129-192.168.43.129-443-58882-6,192.168.43.129,58882,192.155.88.129,443,6,19/08/2020 10:48:05 AM,1234,BENIGN
1235,1246,192.155.88.129-192.168.43.129-443-58882-6,192.168.43.129,58882,192.155.88.129,443,6,19/08/2020 10:48:11 AM,1235,BENIGN
1236,1247,192.155.88.129-192.168.43.129-443-58883-6,192.168.43.129,58883,192.155.88.129,443,6,19/08/2020 10:48:05 AM,1236,BENIGN
1237,1248,176.9.40.135-192.168.43.129-444-58861-6,192.168.43.129,58861,176.9.40.135,444,6,19/08/2020 10:47:56 AM,1237,BENIGN
1238,1249,176.9.40.135-192.168.43.129-444-58861-6,192.168.43.129,58861,176.9.40.135,444,6,19/08/2020 10:48:11 AM,1238,BENIGN
1239,1250,192.168.43.129-31.13.92.10-58860-443-6,192.168.43.129,58860,31.13.92.10,443,6,19/08/2020 10:47:56 AM,1239,BENIGN
1240,1251,192.168.43.129-31.13.92.10-58860-443-6,31.13.92.10,443,192.168.43.129,58860,6,19/08/2020 10:48:11 AM,1240,BENIGN
1241,1252,192.168.43.129-40.127.142.76-58874-443-6,192.168.43.129,58874,40.127.142.76,443,6,19/08/2020 10:48:00 AM,1241,BENIGN
1242,1253,192.168.43.129-40.127.142.76-58873-443-6,192.168.43.129,58873,40.127.142.76,443,6,19/08/2020 10:48:00 AM,1242,BENIGN
1243,1254,192.155.88.129-192.168.43.129-443-58883-6,192.168.43.129,58883,192.155.88.129,443,6,19/08/2020 10:48:11 AM,1243,BENIGN
1244,1255,176.9.40.135-192.168.43.129-444-58896-6,192.168.43.129,58896,176.9.40.135,444,6,19/08/2020 10:48:11 AM,1244,BENIGN
1245,1256,192.168.43.129-65.60.62.74-58895-80-6,192.168.43.129,58895,65.60.62.74,80,6,19/08/2020 10:48:11 AM,1245,BENIGN
1246,1257,192.168.43.129-65.60.62.74-58895-80-6,65.60.62.74,80,192.168.43.129,58895,6,19/08/2020 10:48:13 AM,1246,BENIGN
1247,1258,192.168.43.129-40.127.142.76-58879-443-6,192.168.43.129,58879,40.127.142.76,443,6,19/08/2020 10:48:02 AM,1247,BENIGN
1248,1259,192.168.43.129-204.79.197.203-58876-443-6,192.168.43.129,58876,204.79.197.203,443,6,19/08/2020 10:48:02 AM,1248,BENIGN
1249,1260,176.9.40.135-192.168.43.129-444-58900-6,192.168.43.129,58900,176.9.40.135,444,6,19/08/2020 10:48:12 AM,1249,BENIGN
1250,1261,192.168.43.129-65.60.62.74-58899-80-6,192.168.43.129,58899,65.60.62.74,80,6,19/08/2020 10:48:12 AM,1250,BENIGN
1251,1262,192.168.43.129-65.60.62.74-58899-80-6,65.60.62.74,80,192.168.43.129,58899,6,19/08/2020 10:48:13 AM,1251,BENIGN
1252,1263,176.9.40.135-192.168.43.129-444-58894-6,192.168.43.129,58894,176.9.40.135,444,6,19/08/2020 10:48:11 AM,1252,BENIGN
1253,1264,176.9.40.135-192.168.43.129-444-58894-6,192.168.43.129,58894,176.9.40.135,444,6,19/08/2020 10:48:14 AM,1253,BENIGN
1254,1265,192.168.43.129-207.246.147.193-58892-443-6,192.168.43.129,58892,207.246.147.193,443,6,19/08/2020 10:48:10 AM,1254,BENIGN
1255,1266,176.9.40.135-192.168.43.129-444-58857-6,192.168.43.129,58857,176.9.40.135,444,6,19/08/2020 10:47:56 AM,1255,BENIGN
1256,1267,176.9.40.135-192.168.43.129-444-58857-6,192.168.43.129,58857,176.9.40.135,444,6,19/08/2020 10:48:14 AM,1256,BENIGN
1257,1268,192.168.43.129-52.97.186.146-58856-993-6,192.168.43.129,58856,52.97.186.146,993,6,19/08/2020 10:47:55 AM,1257,BENIGN
1258,1269,192.168.43.129-52.97.186.146-58856-993-6,52.97.186.146,993,192.168.43.129,58856,6,19/08/2020 10:48:14 AM,1258,BENIGN
1259,1270,192.168.43.129-52.97.186.146-58856-993-6,192.168.43.129,58856,52.97.186.146,993,6,19/08/2020 10:48:14 AM,1259,BENIGN
1260,1271,192.168.43.129-52.97.186.146-58856-993-6,192.168.43.129,58856,52.97.186.146,993,6,19/08/2020 10:48:14 AM,1260,BENIGN
1261,1272,176.9.40.135-192.168.43.129-444-58904-6,192.168.43.129,58904,176.9.40.135,444,6,19/08/2020 10:48:13 AM,1261,BENIGN
1262,1273,159.224.33.55-192.168.43.129-20000-58903-6,192.168.43.129,58903,159.224.33.55,20000,6,19/08/2020 10:48:13 AM,1262,BENIGN
1263,1275,176.9.40.135-192.168.43.129-444-58925-6,192.168.43.129,58925,176.9.40.135,444,6,19/08/2020 10:48:16 AM,1263,BENIGN
1264,1276,176.9.40.135-192.168.43.129-444-58925-6,192.168.43.129,58925,176.9.40.135,444,6,19/08/2020 10:48:18 AM,1264,BENIGN
1265,1277,173.194.73.106-192.168.43.129-443-58924-6,192.168.43.129,58924,173.194.73.106,443,6,19/08/2020 10:48:16 AM,1265,BENIGN
1266,1278,192.155.88.129-192.168.43.129-443-58923-6,192.168.43.129,58923,192.155.88.129,443,6,19/08/2020 10:48:16 AM,1266,BENIGN
1267,1279,172.217.19.227-192.168.43.129-443-58890-6,192.168.43.129,58890,172.217.19.227,443,6,19/08/2020 10:48:10 AM,1267,BENIGN
1268,1280,176.9.40.135-192.168.43.129-444-58927-6,192.168.43.129,58927,176.9.40.135,444,6,19/08/2020 10:48:19 AM,1268,BENIGN
1269,1281,176.9.40.135-192.168.43.129-444-58927-6,192.168.43.129,58927,176.9.40.135,444,6,19/08/2020 10:48:21 AM,1269,BENIGN
1270,1282,192.168.43.129-34.252.44.188-58926-443-6,192.168.43.129,58926,34.252.44.188,443,6,19/08/2020 10:48:18 AM,1270,BENIGN
1271,1283,192.168.43.129-2.19.18.93-58396-443-6,192.168.43.129,58396,2.19.18.93,443,6,19/08/2020 10:46:18 AM,1271,DoS Slowhttptest
1272,1284,192.155.88.129-192.168.43.129-443-58923-6,192.155.88.129,443,192.168.43.129,58923,6,19/08/2020 10:48:20 AM,1272,BENIGN
1273,1285,192.168.43.129-23.50.189.169-58897-443-6,192.168.43.129,58897,23.50.189.169,443,6,19/08/2020 10:48:11 AM,1273,BENIGN
1274,1286,192.168.43.129-52.114.88.29-58932-443-6,192.168.43.129,58932,52.114.88.29,443,6,19/08/2020 10:48:20 AM,1274,BENIGN
1275,1287,192.168.43.129-52.114.88.29-58934-443-6,192.168.43.129,58934,52.114.88.29,443,6,19/08/2020 10:48:21 AM,1275,BENIGN
1276,1288,185.27.192.99-192.168.43.129-443-58767-6,192.168.43.129,58767,185.27.192.99,443,6,19/08/2020 10:47:16 AM,1276,BENIGN
1277,1289,176.9.40.135-192.168.43.129-444-58768-6,192.168.43.129,58768,176.9.40.135,444,6,19/08/2020 10:47:16 AM,1277,BENIGN
1278,1290,185.27.192.99-192.168.43.129-443-58767-6,192.168.43.129,58767,185.27.192.99,443,6,19/08/2020 10:48:23 AM,1278,BENIGN
1279,1291,176.9.40.135-192.168.43.129-444-58768-6,176.9.40.135,444,192.168.43.129,58768,6,19/08/2020 10:48:23 AM,1279,BENIGN
1280,1292,192.168.43.129-23.50.189.169-58897-443-6,192.168.43.129,58897,23.50.189.169,443,6,19/08/2020 10:48:22 AM,1280,BENIGN
1281,1293,140.82.118.4-192.168.43.129-443-58911-6,192.168.43.129,58911,140.82.118.4,443,6,19/08/2020 10:48:13 AM,1281,BENIGN
1282,1294,140.82.118.4-192.168.43.129-443-58911-6,140.82.118.4,443,192.168.43.129,58911,6,19/08/2020 10:48:24 AM,1282,DoS Hulk
1283,1295,140.82.118.4-192.168.43.129-443-58905-6,192.168.43.129,58905,140.82.118.4,443,6,19/08/2020 10:48:13 AM,1283,BENIGN
1284,1296,192.168.43.129-23.62.125.212-58937-80-6,192.168.43.129,58937,23.62.125.212,80,6,19/08/2020 10:48:24 AM,1284,DoS slowloris
1285,1297,176.9.40.135-192.168.43.129-444-58938-6,192.168.43.129,58938,176.9.40.135,444,6,19/08/2020 10:48:24 AM,1285,BENIGN
1286,1298,192.168.43.129-23.62.125.212-58937-80-6,192.168.43.129,58937,23.62.125.212,80,6,19/08/2020 10:48:25 AM,1286,BENIGN
1287,1299,140.82.118.4-192.168.43.129-443-58905-6,140.82.118.4,443,192.168.43.129,58905,6,19/08/2020 10:48:25 AM,1287,DoS Hulk
1288,1300,176.9.40.135-192.168.43.129-444-58938-6,176.9.40.135,444,192.168.43.129,58938,6,19/08/2020 10:48:25 AM,1288,BENIGN
1289,1301,192.168.43.129-13.35.254.91-58941-443-6,192.168.43.129,58941,13.35.254.91,443,6,19/08/2020 10:48:26 AM,1289,BENIGN
1290,1302,192.168.43.129-13.35.254.91-58941-443-6,192.168.43.129,58941,13.35.254.91,443,6,19/08/2020 10:48:28 AM,1290,PortScan
1291,1303,176.9.40.135-192.168.43.129-444-58944-6,192.168.43.129,58944,176.9.40.135,444,6,19/08/2020 10:48:27 AM,1291,BENIGN
